scientificName,decimalLatitude,decimalLongitude
Cyathea_coursii,-17.5475,48.73111
Cyathea_decrescens,-17.5475,48.73111
Huperzia_obtusifolia,-17.5475,48.73111
Oleandra_distenta,-17.5475,48.73111
Cyathea_similis_similis,-17.5475,48.73111
Blotiella,-17.5475,48.7311111
Rumohra_adiantiformis,-17.54666,48.73194
Huperzia_pecten,-17.54666,48.73194
Huperzia_cavifolia,-17.54666,48.73194
Huperzia_obtusifolia,-17.54666,48.73194
Lepisorus_excavatus,-17.54666,48.73194
Huperzia_megastachya,-17.54666,48.73194
Adiantum_capillus-veneris,-17.543506,44.2843
Lastreopsis_boivinii,-17.5422222,48.7222223
Megalastrum_magnum,-17.5422222,48.7222223
Elaphoglossum_hybridum,-17.5422222,48.7222223
Antrophyum_boryanum,-17.54222,48.72222
Pteris_rasoloheryana,-17.54222,48.72222
Pteris_pseudowoodwardioides,-17.54222,48.72222
Asplenium_sulcatum,-17.54222,48.72222
Hymenasplenium_madagascariense,-17.54222,48.72222
Asplenium_protensum,-17.54222,48.72222
Asplenium_lividum,-17.54222,48.72222
Asplenium_aethiopicum,-17.54222,48.72222
Asplenium_affine_mettenii,-17.54222,48.72222
Asplenium_rutifolium,-17.54222,48.72222
Blechnum,-17.54222,48.72222
Blechnum_punctulatum,-17.54222,48.72222
Blechnum_bakeri,-17.54222,48.72222
Blechnum_attenuatum_attenuatum,-17.54222,48.72222
Blechnum_integrifrons,-17.54222,48.72222
Dryopteris_subcrenulata,-17.54222,48.72222
Ctenitis_madagascariensis,-17.54222,48.72222
Elaphoglossum_conforme,-17.54222,48.72222
Polyphlebium_borbonicum,-17.54222,48.72222
Hymenophyllum_perrieri,-17.54222,48.72222
Hymenophyllum_capillare,-17.54222,48.72222
Huperzia_megastachya,-17.54222,48.72222
Pleopeltis_schraderi,-17.54222,48.72222
Pleopeltis,-17.54222,48.72222
Selaginella_unilateralis,-17.54222,48.72222
Amauropelta_bergiana,-17.54222,48.72222
Pseudophegopteris_cruciata,-17.54222,48.72222
Tectaria_fibrillosa,-17.54222,48.72222
Diplazium_nemorale,-17.54222,48.72222
Lindsaea_madagascariensis_davallioides,-17.54222,48.72222
Cyathea_coursii,-17.54222,48.72222
Asplenium_affine_affine,-17.54222,48.72222
Dryopteris_kilemensis,-17.54222,48.72222
Ctenopteris_devoluta,-17.54222,48.72222
Elaphoglossum,-17.54222,48.72222
Asplenium_gilpinae,-17.54222,48.72222
Cyathea_boivinii,-17.54222,48.72222
Monogramma_graminea,-17.54222,48.72222
Deparia_parvisora,-17.54222,48.72222
Grammitis_cryptophlebia,-17.54222,48.72222
Didymoglossum_montanum,-17.54222,48.72222
Osmunda_regalis,-17.53333,48.88333
Asplenium_normale,-17.5147222,48.7705556
Elaphoglossum_coriaceum,-17.5147222,48.7705556
Arthropteris_monocarpa,-17.5147222,48.7705556
Vittaria_humblotii,-17.5147222,48.7705556
Asplenium_poolii,-17.5147222,48.7705556
Asplenium_theciferum,-17.5147222,48.7705556
Blechnum_bakeri,-17.5147222,48.7705556
Rumohra_madagascarica,-17.5147222,48.7705556
Elaphoglossum_conforme,-17.5147222,48.7705556
Elaphoglossum,-17.5147222,48.7705556
Ctenopteris_zenkeri,-17.5147222,48.7705556
Cyathea_viguieri,-17.5147222,48.7705556
Cyathea_boivinii,-17.5147222,48.7705556
Zygophlebia_devoluta,-17.5147222,48.7705556
Asplenium_aethiopicum,-17.5147222,48.7705556
Zygophlebia_subpinnata,-17.5147222,48.7705556
Megalastrum_exaggeratum,-17.51472,48.77055
Lastreopsis_boivinii,-17.51472,48.77055
Crepidomanes_melanotrichum,-17.51472,48.77055
Didymoglossum_lenormandii,-17.51472,48.77055
Pyrrosia_niphoboloides,-17.51472,48.77055
Cyathea_remotifolia,-17.51472,48.77055
Asplenium_lokohoense,-17.51472,48.77055
Blechnum_tabulare,-17.51472,48.77055
Rumohra_lokohensis,-17.51472,48.77055
Elaphoglossum_forsythii-majoris,-17.51472,48.77055
Elaphoglossum_hybridum,-17.51472,48.77055
Elaphoglossum_leucolepis,-17.51472,48.77055
Didymoglossum_montanum,-17.51472,48.77055
Hymenophyllum_digitatum,-17.51472,48.77055
Hymenophyllum_poolii,-17.51472,48.77055
Huperzia_pecten,-17.51472,48.77055
Huperzia_ophioglossoides,-17.51472,48.77055
Grammitis_kyimbilensis,-17.51472,48.77055
Grammitis_gilpiniae,-17.51472,48.77055
Selaginella_goudotiana_goudotiana,-17.51472,48.77055
Diplazium_zakamenense,-17.51472,48.77055
Hymenophyllum_hirsutum,-17.51472,48.77055
Grammitis_synsora,-17.51472,48.77055
Dryopteris_kilemensis,-17.51472,48.77055
Huperzia_obtusifolia,-17.51472,48.77055
Hymenophyllum_polyanthos,-17.51472,48.77055
Cyathea_approximata,-17.51472,48.77055
Dryopteris_subcrenulata,-17.51472,48.77055
Asplenium_mannii,-17.51472,48.77055
Lepisorus_excavatus,-17.51472,48.77055
Asplenium_anisophyllum,-17.51472,48.77055
Selaginella_polymorpha,-17.51472,48.77055
Cheilanthes_viridis,-17.51472,48.77055
Asplenium_mannii,-17.5127778,48.7272223
Elaphoglossum_subsessile,-17.5111111,48.7263889
Pellaea_angulosa,-17.51111,48.72638
Antrophyum_malgassicum,-17.51111,48.72638
Pteris_rasoloheryana,-17.51111,48.72638
Pteris_catoptera,-17.51111,48.72638
Asplenium_friesiorum,-17.51111,48.72638
Asplenium_cancellatum,-17.51111,48.72638
Asplenium_anisophyllum,-17.51111,48.72638
Asplenium_petiolulatum,-17.51111,48.72638
Asplenium_lividum,-17.51111,48.72638
Asplenium_gilpinae,-17.51111,48.72638
Asplenium_theciferum,-17.51111,48.72638
Dryopteris_inaequalis,-17.51111,48.72638
Elaphoglossum_sieberi,-17.51111,48.72638
Elaphoglossum_scolopendriforme,-17.51111,48.72638
Elaphoglossum_coriaceum,-17.51111,48.72638
Ctenitis,-17.51111,48.72638
Elaphoglossum,-17.51111,48.72638
Elaphoglossum_lancifolium,-17.51111,48.72638
Abrodictyum_cupressoides,-17.51111,48.72638
Abrodictyum_rigidum,-17.51111,48.72638
Hymenophyllum_deltoideum,-17.51111,48.72638
Crepidomanes_bipunctatum,-17.51111,48.72638
Huperzia,-17.51111,48.72638
Huperzia_pecten,-17.51111,48.72638
Huperzia_cavifolia,-17.51111,48.72638
Huperzia_obtusifolia,-17.51111,48.72638
Huperzia_xiphophylla,-17.51111,48.72638
Grammitis_cryptophlebia,-17.51111,48.72638
Pyrrosia_madagascariensis,-17.51111,48.72638
Microsorum_punctatum,-17.51111,48.72638
Selaginella_goudotiana_goudotiana,-17.51111,48.72638
Selaginella_unilateralis,-17.51111,48.72638
Christella_distans,-17.51111,48.72638
Pneumatopteris_subpennigera,-17.51111,48.72638
Thelypteris_arbuscula,-17.51111,48.72638
Ptisana_fraxinea,-17.51111,48.72638
Cyathea_viguieri,-17.51111,48.72638
Cyathea_decrescens,-17.51111,48.72638
Athyrium_scandicinum,-17.51111,48.72638
Lomariopsis_pollicina,-17.51111,48.72638
Lindsaea_millefolia,-17.51111,48.72638
Osmolindsaea_leptolepida,-17.51111,48.72638
Selaginella_fissidentoides,-17.51111,48.72638
Cyathea_boivinii,-17.51111,48.72638
Rumohra_adiantiformis,-17.51111,48.72638
Blotiella_lanceifolia,-17.51111,48.72638
Lindsaea_madagascariensis,-17.51111,48.72638
Cyathea_melleri,-17.51111,48.72638
Belvisia_spicata,-17.51111,48.72638
Loxogramme_lanceolata,-17.51111,48.72638
Cochlidium_serrulatum,-17.51111,48.72638
Rumohra_madagascarica,-17.51111,48.72638
Ctenopteris_zenkeri,-17.51111,48.72638
Cyathea_orthogonalis,-17.51111,48.72638
Lepisorus_excavatus,-17.51111,48.72638
Pyrrosia_rhodesiana,-17.51111,48.72638
Blotiella,-17.51111,48.72638
Dryopteris_manniana,-17.51111,48.72638
Antrophyum_boryanum,-17.5088889,48.7844444
Vittaria_humblotii,-17.5088889,48.7844444
Asplenium_cancellatum,-17.5088889,48.7844444
Asplenium_sandersonii,-17.5088889,48.7844444
Asplenium_anisophyllum,-17.5088889,48.7844444
Asplenium_diplazisorum,-17.5088889,48.7844444
Asplenium_petiolulatum,-17.5088889,48.7844444
Asplenium_pellucidum,-17.5088889,48.7844444
Asplenium_bipartitum,-17.5088889,48.7844444
Asplenium_blastophorum,-17.5088889,48.7844444
Asplenium_cuneatum,-17.5088889,48.7844444
Asplenium_gilpinae,-17.5088889,48.7844444
Asplenium_herpetopteris_herpetopteris,-17.5088889,48.7844444
Asplenium_gilpinae_pecten,-17.5088889,48.7844444
Blechnum_biforme,-17.5088889,48.7844444
Elaphoglossum_spatulatum,-17.5088889,48.7844444
Elaphoglossum_zakamenense,-17.5088889,48.7844444
Elaphoglossum_sieberi,-17.5088889,48.7844444
Elaphoglossum_conforme,-17.5088889,48.7844444
Ctenitis_cerea,-17.5088889,48.7844444
Cyathea_bullata_bullata,-17.5088889,48.7844444
Arthropteris_orientalis,-17.5088889,48.7844444
Cyathea_pilosula,-17.5088889,48.7844444
Ophioglossum_reticulatum,-17.5088889,48.7844444
Asplenium_warneckei,-17.5088889,48.7844444
Asplenium_dregeanum,-17.5088889,48.7844444
Asplenium_poolii,-17.5088889,48.7844444
Blotiella_lanceifolia,-17.50888,48.78444
Pteris_heteroclita,-17.50888,48.78444
Pteris_trachyrachis,-17.50888,48.78444
Vittaria_ensiformis,-17.50888,48.78444
Hymenasplenium_unilaterale,-17.50888,48.78444
Asplenium_herpetopteris_villosum,-17.50888,48.78444
Asplenium_herpetopteris_masoulae,-17.50888,48.78444
Asplenium_petiolulatum,-17.50888,48.78444
Asplenium_erectum_zeyheri,-17.50888,48.78444
Asplenium_blastophorum,-17.50888,48.78444
Asplenium_aethiopicum,-17.50888,48.78444
Asplenium_cuneatum,-17.50888,48.78444
Asplenium_theciferum,-17.50888,48.78444
Asplenium_herpetopteris_herpetopteris,-17.50888,48.78444
Asplenium_variabile,-17.50888,48.78444
Blechnum_xiphophyllum,-17.50888,48.78444
Blotiella_madagascariensis,-17.50888,48.78444
Megalastrum_magnum,-17.50888,48.78444
Crepidomanes_melanotrichum,-17.50888,48.78444
Hymenophyllum_hirsutum,-17.50888,48.78444
Vandenboschia_radicans,-17.50888,48.78444
Hymenophyllum_polyanthos,-17.50888,48.78444
Huperzia_pecten,-17.50888,48.78444
Huperzia_megastachya,-17.50888,48.78444
Belvisia_spicata,-17.50888,48.78444
Loxogramme_lanceolata,-17.50888,48.78444
Schizaea_dichotoma,-17.50888,48.78444
Selaginella_fissidentoides_fissidentoides,-17.50888,48.78444
Cyathea_decrescens_decrescens,-17.50888,48.78444
Cyathea_emilei_emilei,-17.50888,48.78444
Deparia_boryana,-17.50888,48.78444
Lomariopsis_pollicina,-17.50888,48.78444
Lindsaea_madagascariensis,-17.50888,48.78444
Oleandra_distenta,-17.50888,48.78444
Lindsaea_madagascariensis_davallioides,-17.50888,48.78444
Cyathea_orthogonalis,-17.50888,48.78444
Phymatosorus_scolopendria,-17.50888,48.78444
Elaphoglossum_hybridum,-17.50888,48.78444
Pellaea_angulosa,-17.50888,48.78444
Ptisana_boivinii,-17.50888,48.78444
Hymenophyllum_sibthorpioides,-17.50888,48.78444
Asplenium_poolii,-17.50888,48.78444
Pneumatopteris_subpennigera,-17.50888,48.78444
Ctenopteris_zenkeri,-17.50888,48.78444
Asplenium_friesiorum,-17.50888,48.78444
Davallia_chaerophylloides,-17.50888,48.78444
Cyathea_boivinii_boivinii,-17.50888,48.78444
Pneumatopteris_remotipinna,-17.50888,48.78444
Rumohra_adiantiformis,-17.50888,48.78444
Asplenium_lividum,-17.50888,48.78444
Asplenium_rutifolium,-17.50888,48.78444
Antrophyum_malgassicum,-17.50888,48.78444
Hymenophyllum_digitatum,-17.50888,48.78444
Crepidomanes_bipunctatum,-17.50888,48.78444
Microlepia_speluncae,-17.50694,48.76777
Ctenitis,-17.50694,48.76777
Didymochlaena_truncatula,-17.50694,48.76777
Dryopteris_manniana,-17.50694,48.76777
Drynaria_willdenowii,-17.50694,48.76777
Cyathea_decrescens_quadrata,-17.50694,48.76777
Cyathea_bellisquamata,-17.50694,48.76777
Lindsaea_grandiareolata,-17.50694,48.76777
Asplenium_affine_mettenii,-17.50694,48.76777
Asplenium_variabile,-17.50694,48.76777
Asplenium_cancellatum,-17.50694,48.76777
Arthropteris_monocarpa,-17.5055556,48.7361111
Blechnum_simillimum,-17.5055556,48.7361111
Elaphoglossum_subsessile,-17.50555,48.73611
Vittaria_ensiformis,-17.5038889,48.7311111
Asplenium_cuneatum,-17.5038889,48.7311111
Asplenium_herpetopteris_herpetopteris,-17.5038889,48.7311111
Asplenium,-17.5038889,48.7311111
Rumohra_madagascarica,-17.5038889,48.7311111
Elaphoglossum_zakamenense,-17.5038889,48.7311111
Hymenophyllum_deltoideum,-17.5038889,48.7311111
Vandenboschia_radicans,-17.5038889,48.7311111
Lycopodiella_cernua,-17.5038889,48.7311111
Huperzia_pecten,-17.5038889,48.7311111
Huperzia_obtusifolia,-17.5038889,48.7311111
Pneumatopteris_subpennigera,-17.5038889,48.7311111
Macrothelypteris_torresiana,-17.5038889,48.7311111
Christella_dentata,-17.5038889,48.7311111
Cyathea_coursii,-17.5038889,48.7311111
Cyathea_decrescens_quadrata,-17.5038889,48.7311111
Cyathea_similis_similis,-17.5038889,48.7311111
Cyathea_melleri,-17.5038889,48.7311111
Athyrium_scandicinum,-17.5038889,48.7311111
Diplazium_zakamenense,-17.5038889,48.7311111
Deparia_boryana,-17.5038889,48.7311111
Lindsaea_madagascariensis_davallioides,-17.5038889,48.7311111
Arthropteris_boutoniana,-17.5038889,48.7311111
Ctenitis_cerea,-17.5038889,48.7311111
Angiopteris_madagascariensis,-17.5038889,48.7311111
Cyathea_boivinii,-17.5038889,48.7311111
Megalastrum_magnum,-17.5038889,48.7311111
Lastreopsis_boivinii,-17.5038889,48.7311111
Tectaria_gemmifera,-17.5038889,48.7311111
Selaginella_unilateralis,-17.5038889,48.7311111
Ptisana_boivinii,-17.5038889,48.7311111
Cyclosorus_membranifera,-17.5038889,48.7311111
Asplenium_gilpinae,-17.5038889,48.7311111
Pteris_heteroclita,-17.50388,48.73111
Vittaria,-17.50388,48.73111
Asplenium_normale,-17.50388,48.73111
Asplenium_inaequilaterale,-17.50388,48.73111
Asplenium_affine_affine,-17.50388,48.73111
Microlepia_madagascariensis,-17.50388,48.73111
Histiopteris_incisa,-17.50388,48.73111
Hymenophyllum_digitatum,-17.50388,48.73111
Hymenophyllum_hirsutum,-17.50388,48.73111
Hymenophyllum_sibthorpioides,-17.50388,48.73111
Hymenophyllum_capillare,-17.50388,48.73111
Hymenophyllum_polyanthos,-17.50388,48.73111
Huperzia_ophioglossoides,-17.50388,48.73111
Lygodium_lanceolatum,-17.50388,48.73111
Grammitis_holophlebia,-17.50388,48.73111
Ctenopteris_devoluta,-17.50388,48.73111
Oleandra_distenta,-17.50388,48.73111
Lindsaea_madagascariensis,-17.50388,48.73111
Lindsaea_goudotiana,-17.50388,48.73111
Asplenium_herpetopteris_masoulae,-17.50388,48.73111
Grammitis,-17.50388,48.73111
Didymoglossum_cuspidatum_cuspidatum,-17.50388,48.73111
Ctenopteris_zenkeri,-17.50388,48.73111
Microsorum_scolopendria,-17.50388,48.73111
Elaphoglossum,-17.50388,48.73111
Antrophyum_boryanum,-17.50388,48.73111
Saccoloma_henriettae,-17.50388,48.73111
Cyathea_decrescens_quadrata,-17.50388,48.73111
Elaphoglossum_scolopendriforme,-17.50388,48.73111
Abrodictyum_rigidum,-17.50388,48.73111
Asplenium_theciferum,-17.50388,48.73111
Antrophyum_bivittatum,-17.50388,48.73111
Pleopeltis_lanceolata,-17.50388,48.73111
Didymochlaena_madagascariensis,-17.50194,48.77277
Cyathea_remotifolia,-17.5,47
Cyathea_boivinii_hildebrandtii,-17.5,47
Ptisana_fraxinea_var._salicifolia,-17.5,47
Alsophila_borbonica,-17.5,47
Alsophila_albida,-17.5,47
Pteris_cretica,-17.5,47
Pteris_pteridioides,-17.5,47
Asplenium_usambarense,-17.5,47
Blotiella_coursii,-17.5,48.6333333
Parapolystichum_perrierianum,-17.4975,48.8405555
Nephrolepis_tuberosa,-17.485278,48.733889
Adiantum_phanerophlebium,-17.4852777,48.7338889
Antrophyum_malgassicum,-17.4852777,48.7338889
Vittaria_humblotii,-17.4852777,48.7338889
Asplenium_poolii,-17.4852777,48.7338889
Asplenium_anisophyllum,-17.4852777,48.7338889
Asplenium_mannii,-17.4852777,48.7338889
Asplenium_rutaefolium,-17.4852777,48.7338889
Asplenium,-17.4852777,48.7338889
Elaphoglossum_sieberi,-17.4852777,48.7338889
Elaphoglossum_conforme,-17.4852777,48.7338889
Didymochlaena_truncatula,-17.4852777,48.7338889
Ctenitis_cirrhosa,-17.4852777,48.7338889
Crepidomanes_melanotrichum,-17.4852777,48.7338889
Huperzia_megastachya,-17.4852777,48.7338889
Pyrrosia_rhodesiana,-17.4852777,48.7338889
Lepisorus_excavatus,-17.4852777,48.7338889
Drynaria_willdenowii,-17.4852777,48.7338889
Belvisia_spicata,-17.4852777,48.7338889
Selaginella_fissidentoides_fissidentoides,-17.4852777,48.7338889
Selaginella_polymorpha,-17.4852777,48.7338889
Cyathea_melleri,-17.4852777,48.7338889
Cyathea_remotifolia,-17.4852777,48.7338889
Lomariopsis_pollicina,-17.4852777,48.7338889
Nephrolepis_biserrata,-17.4852777,48.7338889
Cheilanthes_bergiana,-17.4852777,48.7338889
Asplenium_friesiorum,-17.4852777,48.7338889
Asplenium_petiolulatum,-17.4852777,48.7338889
Asplenium_blastophorum,-17.4852777,48.7338889
Nephrolepis_cordifolia,-17.4852777,48.7338889
Tectaria_fibrillosa,-17.4852777,48.7338889
Asplenium_erectum,-17.4852777,48.7338889
Ctenitis_madagascariensis,-17.4852777,48.7338889
Asplenium_dregeanum,-17.4852777,48.7338889
Pellaea_angulosa,-17.48527,48.73388
Blotiella_lanceifolia,-17.48527,48.73388
Pteris_heteroclita,-17.48527,48.73388
Asplenium_protensum,-17.48527,48.73388
Asplenium_pellucidum,-17.48527,48.73388
Asplenium_lividum,-17.48527,48.73388
Asplenium_bipartitum,-17.48527,48.73388
Asplenium_blastophorum,-17.48527,48.73388
Asplenium_sulcatum,-17.48527,48.73388
Blechnum_attenuatum_attenuatum,-17.48527,48.73388
Blotiella_madagascariensis,-17.48527,48.73388
Elaphoglossum_coriaceum,-17.48527,48.73388
Didymoglossum_rotundifolium,-17.48527,48.73388
Loxogramme_lanceolata,-17.48527,48.73388
Thelypteris,-17.48527,48.73388
Amauropelta,-17.48527,48.73388
Cyathea_orthogonalis,-17.48527,48.73388
Pseudotectaria_decaryana,-17.48527,48.73388
Asplenium_variabile,-17.48527,48.73388
Tectaria_fibrillosa,-17.48527,48.73388
Elaphoglossum_conforme,-17.48527,48.73388
Asplenium_gilpinae_pecten,-17.48527,48.73388
Schizaea_dichotoma,-17.48527,48.73388
Asplenium_gilpinae,-17.48527,48.73388
Pteris_bonapartei,-17.48527,48.73388
Asplenium_nidus,-17.4797223,48.7361111
Asplenium_cancellatum,-17.4797223,48.7361111
Pyrrosia_niphoboloides,-17.47972,48.73611
Drynaria_willdenowii,-17.47972,48.73611
Davallia_chaerophylloides,-17.47972,48.73611
Nephrolepis_biserrata,-17.47972,48.73611
Thelypteris_interrupta,-17.47972,48.73611
Blechnum_microbasis,-17.4666667,48.7333333
Blechnum_biforme,-17.4666667,48.7333333
Ceratopteris_thalictroides,-17.4530556,49.4380555
Azolla_filiculoides,-17.4333333,46.9633333
Cyathea_boivinii_boivinii,-17.4333333,48.5833333
Cyathea_boivinii,-17.43333,48.58333
Cyathea_dregei,-17.4,46.0166667
Antrophyum_malgassicum,-17.3711111,48.6319445
Blechnum_xiphophyllum,-17.3666667,48.8
Lastreopsis_pseudoperrieriana,-17.3666667,48.8166667
Lonchitis_polypus,-17.3666667,48.8333333
Pityrogramma_calomelanos,-17.3666667,49.4
Blechnum_attenuatum_attenuatum,-17.3666667,49.4
Cyathea_marattioides,-17.3666667,49.4083333
Cyathea_marattioides,-17.36666,49.4
Equisetum_ramosissimum,-17.3,48.2
Blechnum_biforme,-17.3,48.2
Elaphoglossum_coursii,-17.3,48.2
Phymatosorus_scolopendria,-17.2902777,48.675
Davallia_chaerophylloides,-17.29027,48.675
Asplenium_pellucidum,-17.2833333,49.3916666
Elaphoglossum_angustatum,-17.2833333,49.4333333
Davallia_chaerophylloides_bicornis,-17.28333,49.43333
Phymatosorus_scolopendria,-17.28333,49.43333
Stenochlaena_tenuifolia,-17.28333,49.43333
Humata_repens,-17.28333,49.43333
Davallia,-17.2811111,49.4091667
Asplenium,-17.2811111,49.4122222
Antrophyum,-17.2811111,49.4122222
Nephrolepis,-17.28111,49.41222
Stenochlaena_tenuifolia,-17.28111,49.41222
Pteris_heteroclita,-17.28111,49.41222
Microsorum_punctatum,-17.28111,49.41222
Oleandra,-17.28111,49.41222
Alsophila_melanocaula,-17.266667,49.416667
Lindsaea_ensifolia,-17.266667,49.416667
Asplenium_pellucidum,-17.2666667,49.4166667
Ophioglossum_pendulum,-17.26666,49.41666
Oleandra_distenta,-17.26666,49.41666
Lindsaea_ensifolia,-17.26666,49.41666
Trichomanes,-17.26666,49.41666
Alsophila_melanocaula,-17.26666,49.41666
Marsilea,-17.2416666,44.2886111
Azolla_pinnata,-17.235,44.2886111
Platycerium_quadridichotomum,-17.21694,47.00805
Elaphoglossum_angulatum,-17.2167,48.5497
Arthropteris_paucivenia,-17.2166667,46.2666667
Pteris_vittata,-17.2166667,46.2666667
Pellaea_boivinii,-17.2166667,46.2666667
Lycopodium_cernuum,-17.2113889,44.1161111
Cyathea_longipinnata,-17.1833333,49.0333333
Cyathea_emilei_emilei,-17.1833333,49.0333333
Cyathea_dregei,-17.1666667,46.9166667
Triplophyllum_pentagonum,-17.15,47.6666667
Ceratopteris_thalictroides,-17.1166667,49.8166667
Elaphoglossum_spatulatum,-17.0833333,45.6666667
Selaginella_perpusilla,-17.0833333,46.6666667
Actiniopteris_dimorpha,-17.0263889,46.7661111
Cyathea_decrescens_decrescens,-17.0166667,48.1416666
Actiniopteris_semiflabellata,-16.9833333,46.8166667
Nephrolepis_undulata,-16.9666667,44.4
Platycerium_quadridichotomum,-16.9666667,44.4
Nephrolepis_biserrata,-16.9666667,44.5833333
Nephrolepis_biserrata,-16.9666667,46.6333333
Cyathea_dregei,-16.9666667,46.7166667
Selaginella_digitata,-16.96666,44.4
Selaginella_digitata,-16.96666,44.58333
Ceratopteris_cornuta,-16.96666,46.71666
Pityrogramma_calomelanos,-16.95,46.8333333
Ampelopteris_prolifera,-16.95,46.8333333
Pellaea_pectiniformis,-16.95,48.8333333
Pteris_elongatiloba,-16.9333333,44.4
Pellaea_angulosa,-16.9333333,44.4
